transaction_id,cust_id,tran_date,prod_subcat_code,prod_cat_code,Qty,Rate,Tax,total_amt,Store_type,date in format,tran_date,date format,date,month,year
78746175362,273440,17-06-2012,1,4,3,855,269.325,2834.325,TeleShop,,17-06-2012,17-06-12,17,06,2012
93227248202,273500,17-06-2012,3,2,3,1125,354.375,3729.375,TeleShop,,17-06-2012,17-06-12,17,06,2012
80974646431,270555,17-06-2012,2,6,3,747,235.305,2476.305,e-Shop,,17-06-2012,17-06-12,17,06,2012
15959704269,275119,16-06-2012,3,1,1,1391,146.055,1537.055,TeleShop,,16-06-2012,16-06-12,16,06,2012
40297132296,269721,16-06-2012,3,5,-1,-599,62.895,-661.895,e-Shop,,16-06-2012,16-06-12,16,06,2012
30805225815,269672,16-06-2012,4,1,-1,-333,34.965,-367.965,e-Shop,,16-06-2012,16-06-12,16,06,2012
11035657842,271764,16-06-2012,2,6,5,314,164.85,1734.85,e-Shop,,16-06-2012,16-06-12,16,06,2012
7335085718,270752,16-06-2012,11,6,5,391,205.275,2160.275,e-Shop,,16-06-2012,16-06-12,16,06,2012
29629801186,267968,16-06-2012,5,3,4,360,151.2,1591.2,MBR,,16-06-2012,16-06-12,16,06,2012
731471512,267110,16-06-2012,4,1,5,714,374.85,3944.85,MBR,,16-06-2012,16-06-12,16,06,2012
3045300861,270181,16-06-2012,11,5,1,559,58.695,617.695,TeleShop,,16-06-2012,16-06-12,16,06,2012
7604678966,272261,16-06-2012,3,5,5,198,103.95,1093.95,MBR,,16-06-2012,16-06-12,16,06,2012
37055718022,267480,16-06-2012,3,2,4,338,141.96,1493.96,MBR,,16-06-2012,16-06-12,16,06,2012
12417771779,273203,16-06-2012,1,1,2,617,129.57,1363.57,MBR,,16-06-2012,16-06-12,16,06,2012
12343985698,274364,16-06-2012,10,3,2,174,36.54,384.54,e-Shop,,16-06-2012,16-06-12,16,06,2012
56464675975,270375,16-06-2012,4,3,3,1323,416.745,4385.745,e-Shop,,16-06-2012,16-06-12,16,06,2012
67646945810,273802,16-06-2012,4,1,-5,-1194,626.85,-6596.85,TeleShop,,16-06-2012,16-06-12,16,06,2012
67838026048,267925,16-06-2012,11,5,5,689,361.725,3806.725,TeleShop,,16-06-2012,16-06-12,16,06,2012
81718944118,270463,16-06-2012,10,5,5,1148,602.7,6342.7,TeleShop,,16-06-2012,16-06-12,16,06,2012
83970642543,267527,16-06-2012,11,6,4,1098,461.16,4853.16,e-Shop,,16-06-2012,16-06-12,16,06,2012
68810429652,275144,16-06-2012,4,4,2,1167,245.07,2579.07,Flagship store,,16-06-2012,16-06-12,16,06,2012
65792200723,272549,16-06-2012,10,6,-5,-200,105,-1105,MBR,,16-06-2012,16-06-12,16,06,2012
76866756487,274824,16-06-2012,12,5,5,1118,586.95,6176.95,MBR,,16-06-2012,16-06-12,16,06,2012
92187121975,274415,16-06-2012,5,3,-5,-1440,756,-7956,MBR,,16-06-2012,16-06-12,16,06,2012
64532272768,270872,16-06-2012,8,3,1,1423,149.415,1572.415,e-Shop,,16-06-2012,16-06-12,16,06,2012
30720972473,270612,15-06-2012,4,2,2,202,42.42,446.42,MBR,,15-06-2012,15-06-12,15,06,2012
14869573831,273286,15-06-2012,3,1,5,619,324.975,3419.975,e-Shop,,15-06-2012,15-06-12,15,06,2012
48701834085,268048,15-06-2012,9,3,-5,-251,131.775,-1386.775,MBR,,15-06-2012,15-06-12,15,06,2012
50110833106,268172,15-06-2012,12,5,5,955,501.375,5276.375,e-Shop,,15-06-2012,15-06-12,15,06,2012
29947042825,275225,15-06-2012,4,3,-2,-965,202.65,-2132.65,e-Shop,,15-06-2012,15-06-12,15,06,2012
30013289892,269958,15-06-2012,4,4,1,732,76.86,808.86,Flagship store,,15-06-2012,15-06-12,15,06,2012
44151488678,273310,15-06-2012,6,5,3,802,252.63,2658.63,TeleShop,,15-06-2012,15-06-12,15,06,2012
19769155351,267081,15-06-2012,12,5,5,327,171.675,1806.675,e-Shop,,15-06-2012,15-06-12,15,06,2012
26962533948,267783,15-06-2012,6,5,2,1277,268.17,2822.17,Flagship store,,15-06-2012,15-06-12,15,06,2012
15800723162,271524,15-06-2012,3,5,3,1105,348.075,3663.075,e-Shop,,15-06-2012,15-06-12,15,06,2012
62971400025,268545,15-06-2012,6,5,2,1018,213.78,2249.78,TeleShop,,15-06-2012,15-06-12,15,06,2012
21439121166,268964,15-06-2012,10,5,3,100,31.5,331.5,e-Shop,,15-06-2012,15-06-12,15,06,2012
25945627376,270141,15-06-2012,12,5,2,592,124.32,1308.32,e-Shop,,15-06-2012,15-06-12,15,06,2012
99838410167,270489,15-06-2012,8,3,5,1419,744.975,7839.975,e-Shop,,15-06-2012,15-06-12,15,06,2012
76712861455,268717,15-06-2012,4,1,1,445,46.725,491.725,e-Shop,,15-06-2012,15-06-12,15,06,2012
88278701329,271543,15-06-2012,4,3,4,1309,549.78,5785.78,TeleShop,,15-06-2012,15-06-12,15,06,2012
81247697318,269104,15-06-2012,4,3,2,665,139.65,1469.65,MBR,,15-06-2012,15-06-12,15,06,2012
71557636302,275210,15-06-2012,12,6,-2,-829,174.09,-1832.09,TeleShop,,15-06-2012,15-06-12,15,06,2012
1974384480,267030,14-06-2012,11,5,1,1029,108.045,1137.045,MBR,,14-06-2012,14-06-12,14,06,2012
14508016473,273862,14-06-2012,9,3,3,1235,389.025,4094.025,e-Shop,,14-06-2012,14-06-12,14,06,2012
56656195255,267977,14-06-2012,9,3,4,1363,572.46,6024.46,e-Shop,,14-06-2012,14-06-12,14,06,2012
55979067154,272953,14-06-2012,1,2,1,180,18.9,198.9,TeleShop,,14-06-2012,14-06-12,14,06,2012
30805225815,269672,14-06-2012,4,1,1,333,34.965,367.965,e-Shop,,14-06-2012,14-06-12,14,06,2012
45064801403,266972,14-06-2012,8,3,4,1362,572.04,6020.04,TeleShop,,14-06-2012,14-06-12,14,06,2012
52268174866,274490,14-06-2012,1,1,1,641,67.305,708.305,TeleShop,,14-06-2012,14-06-12,14,06,2012
60512068341,270357,14-06-2012,2,6,1,1238,129.99,1367.99,e-Shop,,14-06-2012,14-06-12,14,06,2012
47236757591,272911,14-06-2012,12,5,-3,-1082,340.83,-3586.83,MBR,,14-06-2012,14-06-12,14,06,2012
26548191106,269968,14-06-2012,11,6,3,1461,460.215,4843.215,e-Shop,,14-06-2012,14-06-12,14,06,2012
42810188840,271478,14-06-2012,12,6,5,80,42,442,MBR,,14-06-2012,14-06-12,14,06,2012
29947042825,275225,14-06-2012,4,3,2,965,202.65,2132.65,e-Shop,,14-06-2012,14-06-12,14,06,2012
62424146478,272547,14-06-2012,3,5,5,1101,578.025,6083.025,Flagship store,,14-06-2012,14-06-12,14,06,2012
78138337233,268061,14-06-2012,3,1,4,697,292.74,3080.74,Flagship store,,14-06-2012,14-06-12,14,06,2012
67646945810,273802,14-06-2012,4,1,5,1194,626.85,6596.85,TeleShop,,14-06-2012,14-06-12,14,06,2012
90566626691,268612,14-06-2012,1,4,5,1361,714.525,7519.525,e-Shop,,14-06-2012,14-06-12,14,06,2012
81402100375,274925,14-06-2012,3,5,4,819,343.98,3619.98,MBR,,14-06-2012,14-06-12,14,06,2012
78292272550,268379,14-06-2012,4,2,1,134,14.07,148.07,MBR,,14-06-2012,14-06-12,14,06,2012
71740181495,267752,14-06-2012,9,3,1,629,66.045,695.045,e-Shop,,14-06-2012,14-06-12,14,06,2012
84224413408,273702,14-06-2012,4,3,2,1302,273.42,2877.42,e-Shop,,14-06-2012,14-06-12,14,06,2012
46605753119,273366,13-06-2012,1,1,3,599,188.685,1985.685,MBR,,13-06-2012,13-06-12,13,06,2012
42867769475,268279,13-06-2012,5,3,5,673,353.325,3718.325,e-Shop,,13-06-2012,13-06-12,13,06,2012
29775337442,268869,13-06-2012,1,2,5,1226,643.65,6773.65,TeleShop,,13-06-2012,13-06-12,13,06,2012
42854315703,270542,13-06-2012,6,5,3,243,76.545,805.545,TeleShop,,13-06-2012,13-06-12,13,06,2012
7450451101,270603,13-06-2012,9,3,2,584,122.64,1290.64,MBR,,13-06-2012,13-06-12,13,06,2012
39999263118,269879,13-06-2012,1,1,2,1480,310.8,3270.8,TeleShop,,13-06-2012,13-06-12,13,06,2012
12995709503,268288,13-06-2012,11,6,5,718,376.95,3966.95,Flagship store,,13-06-2012,13-06-12,13,06,2012
17978797075,273482,13-06-2012,5,3,-5,-1092,573.3,-6033.3,TeleShop,,13-06-2012,13-06-12,13,06,2012
18616839094,270131,13-06-2012,1,2,4,1377,578.34,6086.34,e-Shop,,13-06-2012,13-06-12,13,06,2012
17795569788,273257,13-06-2012,5,3,3,1392,438.48,4614.48,e-Shop,,13-06-2012,13-06-12,13,06,2012
70739165399,275141,13-06-2012,4,3,5,586,307.65,3237.65,Flagship store,,13-06-2012,13-06-12,13,06,2012
76858831862,274090,13-06-2012,1,2,2,687,144.27,1518.27,TeleShop,,13-06-2012,13-06-12,13,06,2012
97085472160,272965,13-06-2012,6,5,5,836,438.9,4618.9,MBR,,13-06-2012,13-06-12,13,06,2012
75295524965,274954,13-06-2012,1,4,1,1177,123.585,1300.585,e-Shop,,13-06-2012,13-06-12,13,06,2012
71121362853,270606,13-06-2012,5,3,5,1370,719.25,7569.25,e-Shop,,13-06-2012,13-06-12,13,06,2012
87231849990,270540,13-06-2012,4,4,1,771,80.955,851.955,MBR,,13-06-2012,13-06-12,13,06,2012
67740928201,273625,13-06-2012,12,5,5,809,424.725,4469.725,e-Shop,,13-06-2012,13-06-12,13,06,2012
66565942035,271293,13-06-2012,4,2,4,187,78.54,826.54,TeleShop,,13-06-2012,13-06-12,13,06,2012
12617878674,273807,12-06-2012,9,3,-3,-1129,355.635,-3742.635,Flagship store,,12-06-2012,12-06-12,12,06,2012
45510020647,274914,12-06-2012,9,3,4,1500,630,6630,Flagship store,,12-06-2012,12-06-12,12,06,2012
48770555797,271363,12-06-2012,5,3,3,1075,338.625,3563.625,TeleShop,,12-06-2012,12-06-12,12,06,2012
43489140349,269742,12-06-2012,3,5,4,1057,443.94,4671.94,MBR,,12-06-2012,12-06-12,12,06,2012
46754451447,273556,12-06-2012,3,1,5,997,523.425,5508.425,e-Shop,,12-06-2012,12-06-12,12,06,2012
61388687403,272593,12-06-2012,11,6,2,1044,219.24,2307.24,Flagship store,,12-06-2012,12-06-12,12,06,2012
52109767506,271760,12-06-2012,12,6,3,1347,424.305,4465.305,MBR,,12-06-2012,12-06-12,12,06,2012
19807853136,271243,12-06-2012,3,1,2,322,67.62,711.62,MBR,,12-06-2012,12-06-12,12,06,2012
28955117295,270484,12-06-2012,1,1,1,854,89.67,943.67,MBR,,12-06-2012,12-06-12,12,06,2012
52096104860,267236,12-06-2012,2,6,1,548,57.54,605.54,TeleShop,,12-06-2012,12-06-12,12,06,2012
95819621244,270416,12-06-2012,4,1,4,605,254.1,2674.1,e-Shop,,12-06-2012,12-06-12,12,06,2012
70746338167,273819,12-06-2012,4,2,1,666,69.93,735.93,e-Shop,,12-06-2012,12-06-12,12,06,2012
92809355884,268500,12-06-2012,7,5,2,130,27.3,287.3,e-Shop,,12-06-2012,12-06-12,12,06,2012
67246713922,268431,12-06-2012,10,6,5,1325,695.625,7320.625,MBR,,12-06-2012,12-06-12,12,06,2012
77723873139,267808,12-06-2012,3,2,4,242,101.64,1069.64,e-Shop,,12-06-2012,12-06-12,12,06,2012
78365092909,270562,12-06-2012,12,6,4,430,180.6,1900.6,MBR,,12-06-2012,12-06-12,12,06,2012
17978797075,273482,11-06-2012,5,3,5,1092,573.3,6033.3,TeleShop,,11-06-2012,11-06-12,11,06,2012
57234091693,269252,11-06-2012,5,3,5,784,411.6,4331.6,e-Shop,,11-06-2012,11-06-12,11,06,2012
43814943294,268450,11-06-2012,4,3,4,992,416.64,4384.64,Flagship store,,11-06-2012,11-06-12,11,06,2012
62879080120,267858,11-06-2012,10,5,4,959,402.78,4238.78,e-Shop,,11-06-2012,11-06-12,11,06,2012
59790213218,268326,11-06-2012,12,6,2,219,45.99,483.99,e-Shop,,11-06-2012,11-06-12,11,06,2012
20879113204,270582,11-06-2012,4,1,3,168,52.92,556.92,MBR,,11-06-2012,11-06-12,11,06,2012
62478425342,273673,11-06-2012,1,4,3,1259,396.585,4173.585,MBR,,11-06-2012,11-06-12,11,06,2012
11877994692,270123,11-06-2012,10,6,2,675,141.75,1491.75,TeleShop,,11-06-2012,11-06-12,11,06,2012
12617878674,273807,11-06-2012,9,3,-3,-1129,355.635,-3742.635,Flagship store,,11-06-2012,11-06-12,11,06,2012
92187121975,274415,11-06-2012,5,3,5,1440,756,7956,MBR,,11-06-2012,11-06-12,11,06,2012
75879671563,269868,11-06-2012,12,6,4,560,235.2,2475.2,Flagship store,,11-06-2012,11-06-12,11,06,2012
99798636167,271425,11-06-2012,12,6,3,1166,367.29,3865.29,TeleShop,,11-06-2012,11-06-12,11,06,2012
99730167840,273334,11-06-2012,12,5,5,1309,687.225,7232.225,MBR,,11-06-2012,11-06-12,11,06,2012
84819637250,269640,11-06-2012,1,4,4,203,85.26,897.26,e-Shop,,11-06-2012,11-06-12,11,06,2012
87833632874,269474,11-06-2012,12,6,2,1374,288.54,3036.54,Flagship store,,11-06-2012,11-06-12,11,06,2012
20587645496,273511,10-06-2012,4,2,1,897,94.185,991.185,Flagship store,,10-06-2012,10-06-12,10,06,2012
17981123555,271482,10-06-2012,12,6,1,746,78.33,824.33,TeleShop,,10-06-2012,10-06-12,10,06,2012
11256528141,266818,10-06-2012,11,5,3,774,243.81,2565.81,TeleShop,,10-06-2012,10-06-12,10,06,2012
13276028556,268916,10-06-2012,3,2,5,584,306.6,3226.6,TeleShop,,10-06-2012,10-06-12,10,06,2012
51601124314,268546,10-06-2012,3,2,3,164,51.66,543.66,MBR,,10-06-2012,10-06-12,10,06,2012
27090991304,271328,10-06-2012,12,5,3,457,143.955,1514.955,TeleShop,,10-06-2012,10-06-12,10,06,2012
48701834085,268048,10-06-2012,9,3,5,251,131.775,1386.775,MBR,,10-06-2012,10-06-12,10,06,2012
71557636302,275210,10-06-2012,12,6,2,829,174.09,1832.09,TeleShop,,10-06-2012,10-06-12,10,06,2012
86582503202,266887,10-06-2012,3,5,1,85,8.925,93.925,MBR,,10-06-2012,10-06-12,10,06,2012
64100691408,267406,10-06-2012,10,3,2,109,22.89,240.89,Flagship store,,10-06-2012,10-06-12,10,06,2012
65792200723,272549,10-06-2012,10,6,5,200,105,1105,MBR,,10-06-2012,10-06-12,10,06,2012
69630618248,272974,10-06-2012,3,2,4,783,328.86,3460.86,MBR,,10-06-2012,10-06-12,10,06,2012
85496310330,274740,10-06-2012,1,2,2,266,55.86,587.86,TeleShop,,10-06-2012,10-06-12,10,06,2012
38460935866,270206,09-06-2012,12,5,-2,-629,132.09,-1390.09,TeleShop,,09-06-2012,09-06-12,09,06,2012
36535515015,274552,09-06-2012,11,5,2,1075,225.75,2375.75,e-Shop,,09-06-2012,09-06-12,09,06,2012
25962449642,272129,09-06-2012,1,1,-5,-1040,546,-5746,TeleShop,,09-06-2012,09-06-12,09,06,2012
44158466116,274694,09-06-2012,3,2,2,992,208.32,2192.32,e-Shop,,09-06-2012,09-06-12,09,06,2012
13055548005,269453,09-06-2012,1,4,3,1109,349.335,3676.335,e-Shop,,09-06-2012,09-06-12,09,06,2012
54767733369,269513,09-06-2012,8,3,5,1430,750.75,7900.75,TeleShop,,09-06-2012,09-06-12,09,06,2012
9081911031,270619,09-06-2012,12,6,2,351,73.71,775.71,MBR,,09-06-2012,09-06-12,09,06,2012
59782844058,271184,09-06-2012,7,5,3,1045,329.175,3464.175,e-Shop,,09-06-2012,09-06-12,09,06,2012
69026189949,275114,09-06-2012,8,3,3,1224,385.56,4057.56,e-Shop,,09-06-2012,09-06-12,09,06,2012
73463264613,267372,09-06-2012,4,1,4,365,153.3,1613.3,MBR,,09-06-2012,09-06-12,09,06,2012
85759826680,270331,09-06-2012,6,5,-3,-1209,380.835,-4007.835,Flagship store,,09-06-2012,09-06-12,09,06,2012
65305045879,272274,09-06-2012,9,3,4,423,177.66,1869.66,MBR,,09-06-2012,09-06-12,09,06,2012
89434038223,272932,09-06-2012,3,5,2,1261,264.81,2786.81,TeleShop,,09-06-2012,09-06-12,09,06,2012
97446316480,272473,09-06-2012,12,5,-2,-532,111.72,-1175.72,TeleShop,,09-06-2012,09-06-12,09,06,2012
55922263464,275030,08-06-2012,4,4,2,956,200.76,2112.76,MBR,,08-06-2012,08-06-12,08,06,2012
13314015922,270049,08-06-2012,12,6,1,1154,121.17,1275.17,TeleShop,,08-06-2012,08-06-12,08,06,2012
27476424922,268915,08-06-2012,11,5,5,1148,602.7,6342.7,TeleShop,,08-06-2012,08-06-12,08,06,2012
18288297329,271937,08-06-2012,12,6,2,899,188.79,1986.79,e-Shop,,08-06-2012,08-06-12,08,06,2012
6023556684,275020,08-06-2012,5,3,3,1363,429.345,4518.345,e-Shop,,08-06-2012,08-06-12,08,06,2012
47236757591,272911,08-06-2012,12,5,3,1082,340.83,3586.83,MBR,,08-06-2012,08-06-12,08,06,2012
28276692571,267327,08-06-2012,1,4,2,592,124.32,1308.32,e-Shop,,08-06-2012,08-06-12,08,06,2012
39226216268,275051,08-06-2012,10,6,3,935,294.525,3099.525,e-Shop,,08-06-2012,08-06-12,08,06,2012
9512004435,267621,08-06-2012,1,2,3,686,216.09,2274.09,TeleShop,,08-06-2012,08-06-12,08,06,2012
40791307055,270850,08-06-2012,12,6,5,484,254.1,2674.1,TeleShop,,08-06-2012,08-06-12,08,06,2012
33125957452,267802,08-06-2012,1,2,4,543,228.06,2400.06,MBR,,08-06-2012,08-06-12,08,06,2012
1131911678,269623,08-06-2012,8,3,1,617,64.785,681.785,MBR,,08-06-2012,08-06-12,08,06,2012
35538797655,268266,08-06-2012,6,5,3,1254,395.01,4157.01,MBR,,08-06-2012,08-06-12,08,06,2012
98346187733,272906,08-06-2012,4,3,1,746,78.33,824.33,TeleShop,,08-06-2012,08-06-12,08,06,2012
81426183016,273553,08-06-2012,2,6,4,1403,589.26,6201.26,e-Shop,,08-06-2012,08-06-12,08,06,2012
71501838376,267329,08-06-2012,8,3,2,1256,263.76,2775.76,TeleShop,,08-06-2012,08-06-12,08,06,2012
94549305137,273417,08-06-2012,3,1,1,890,93.45,983.45,e-Shop,,08-06-2012,08-06-12,08,06,2012
85157711514,274168,08-06-2012,11,6,5,510,267.75,2817.75,Flagship store,,08-06-2012,08-06-12,08,06,2012
64163172637,274822,08-06-2012,4,4,1,1085,113.925,1198.925,e-Shop,,08-06-2012,08-06-12,08,06,2012
94126546063,269831,08-06-2012,3,1,2,1044,219.24,2307.24,e-Shop,,08-06-2012,08-06-12,08,06,2012
69278079162,269758,08-06-2012,8,3,5,477,250.425,2635.425,TeleShop,,08-06-2012,08-06-12,08,06,2012
61634208623,269528,07-06-2012,2,6,2,1050,220.5,2320.5,e-Shop,,07-06-2012,07-06-12,07,06,2012
13941072115,273675,07-06-2012,5,3,4,1316,552.72,5816.72,Flagship store,,07-06-2012,07-06-12,07,06,2012
46985691361,271077,07-06-2012,9,3,3,191,60.165,633.165,e-Shop,,07-06-2012,07-06-12,07,06,2012
33749195598,274168,07-06-2012,3,5,3,879,276.885,2913.885,Flagship store,,07-06-2012,07-06-12,07,06,2012
61700319668,272633,07-06-2012,1,1,3,1459,459.585,4836.585,MBR,,07-06-2012,07-06-12,07,06,2012
3770308949,271174,07-06-2012,12,6,3,394,124.11,1306.11,TeleShop,,07-06-2012,07-06-12,07,06,2012
27783677516,267901,07-06-2012,10,3,1,918,96.39,1014.39,TeleShop,,07-06-2012,07-06-12,07,06,2012
10594538255,274010,07-06-2012,1,1,1,535,56.175,591.175,e-Shop,,07-06-2012,07-06-12,07,06,2012
10685422004,271769,07-06-2012,9,3,1,322,33.81,355.81,MBR,,07-06-2012,07-06-12,07,06,2012
62575988204,273299,07-06-2012,10,5,5,376,197.4,2077.4,Flagship store,,07-06-2012,07-06-12,07,06,2012
22213771509,268138,07-06-2012,6,5,5,185,97.125,1022.125,Flagship store,,07-06-2012,07-06-12,07,06,2012
32131510355,269848,07-06-2012,12,6,3,1376,433.44,4561.44,MBR,,07-06-2012,07-06-12,07,06,2012
80378276456,271897,07-06-2012,10,6,1,331,34.755,365.755,Flagship store,,07-06-2012,07-06-12,07,06,2012
65590636815,271526,07-06-2012,12,6,2,664,139.44,1467.44,Flagship store,,07-06-2012,07-06-12,07,06,2012
64006971346,269916,07-06-2012,4,4,2,227,47.67,501.67,Flagship store,,07-06-2012,07-06-12,07,06,2012
77076079084,270857,07-06-2012,1,4,5,740,388.5,4088.5,Flagship store,,07-06-2012,07-06-12,07,06,2012
91237152468,271195,07-06-2012,3,1,3,1478,465.57,4899.57,Flagship store,,07-06-2012,07-06-12,07,06,2012
84705990777,272926,07-06-2012,11,6,1,1194,125.37,1319.37,e-Shop,,07-06-2012,07-06-12,07,06,2012
87526734484,273949,07-06-2012,2,6,2,999,209.79,2207.79,e-Shop,,07-06-2012,07-06-12,07,06,2012
95008423109,270251,07-06-2012,8,3,4,365,153.3,1613.3,MBR,,07-06-2012,07-06-12,07,06,2012
81561369149,274852,07-06-2012,4,4,2,768,161.28,1697.28,e-Shop,,07-06-2012,07-06-12,07,06,2012
89364589224,267419,07-06-2012,1,2,5,1137,596.925,6281.925,MBR,,07-06-2012,07-06-12,07,06,2012
611253886,273878,06-06-2012,5,3,5,1005,527.625,5552.625,TeleShop,,06-06-2012,06-06-12,06,06,2012
23728989099,269772,06-06-2012,10,5,4,839,352.38,3708.38,TeleShop,,06-06-2012,06-06-12,06,06,2012
23734173411,269764,06-06-2012,7,5,3,1058,333.27,3507.27,e-Shop,,06-06-2012,06-06-12,06,06,2012
40297132296,269721,06-06-2012,3,5,1,599,62.895,661.895,e-Shop,,06-06-2012,06-06-12,06,06,2012
40647374482,272189,06-06-2012,1,2,5,1098,576.45,6066.45,e-Shop,,06-06-2012,06-06-12,06,06,2012
13096410561,273646,06-06-2012,11,5,2,208,43.68,459.68,MBR,,06-06-2012,06-06-12,06,06,2012
53978919700,270780,06-06-2012,9,3,3,730,229.95,2419.95,Flagship store,,06-06-2012,06-06-12,06,06,2012
35027930309,267408,06-06-2012,12,5,5,671,352.275,3707.275,Flagship store,,06-06-2012,06-06-12,06,06,2012
29943888094,273065,06-06-2012,4,4,1,617,64.785,681.785,e-Shop,,06-06-2012,06-06-12,06,06,2012
22246642937,267045,06-06-2012,11,6,1,458,48.09,506.09,e-Shop,,06-06-2012,06-06-12,06,06,2012
16549773080,274013,06-06-2012,10,3,1,1042,109.41,1151.41,e-Shop,,06-06-2012,06-06-12,06,06,2012
25815657469,268635,06-06-2012,10,3,2,940,197.4,2077.4,MBR,,06-06-2012,06-06-12,06,06,2012
32677862186,268098,06-06-2012,10,6,4,1164,488.88,5144.88,e-Shop,,06-06-2012,06-06-12,06,06,2012
47303663131,272777,06-06-2012,6,5,3,1390,437.85,4607.85,Flagship store,,06-06-2012,06-06-12,06,06,2012
79394149229,271214,06-06-2012,10,5,4,1246,523.32,5507.32,Flagship store,,06-06-2012,06-06-12,06,06,2012
79133019543,269361,06-06-2012,3,2,1,237,24.885,261.885,TeleShop,,06-06-2012,06-06-12,06,06,2012
12543826237,274327,05-06-2012,12,5,2,932,195.72,2059.72,e-Shop,,05-06-2012,05-06-12,05,06,2012
42776379061,268447,05-06-2012,2,6,2,296,62.16,654.16,TeleShop,,05-06-2012,05-06-12,05,06,2012
28757862393,270143,05-06-2012,3,2,-2,-318,66.78,-702.78,Flagship store,,05-06-2012,05-06-12,05,06,2012
19411246925,268757,05-06-2012,4,3,1,277,29.085,306.085,e-Shop,,05-06-2012,05-06-12,05,06,2012
23172858022,267390,05-06-2012,8,3,-2,-1182,248.22,-2612.22,Flagship store,,05-06-2012,05-06-12,05,06,2012
41046916904,270709,05-06-2012,11,5,1,662,69.51,731.51,TeleShop,,05-06-2012,05-06-12,05,06,2012
46260017504,272258,05-06-2012,3,1,2,779,163.59,1721.59,Flagship store,,05-06-2012,05-06-12,05,06,2012
24582854064,267889,05-06-2012,8,3,4,133,55.86,587.86,MBR,,05-06-2012,05-06-12,05,06,2012
25167980825,270259,05-06-2012,12,5,2,1203,252.63,2658.63,e-Shop,,05-06-2012,05-06-12,05,06,2012
24340761293,271626,05-06-2012,4,2,3,769,242.235,2549.235,MBR,,05-06-2012,05-06-12,05,06,2012
62368329279,274058,05-06-2012,10,5,5,332,174.3,1834.3,MBR,,05-06-2012,05-06-12,05,06,2012
2314346385,270491,05-06-2012,11,6,2,1056,221.76,2333.76,MBR,,05-06-2012,05-06-12,05,06,2012
26177724326,273477,05-06-2012,7,5,2,501,105.21,1107.21,Flagship store,,05-06-2012,05-06-12,05,06,2012
69562179802,274426,05-06-2012,6,5,1,838,87.99,925.99,Flagship store,,05-06-2012,05-06-12,05,06,2012
85740509096,274014,05-06-2012,1,4,4,445,186.9,1966.9,e-Shop,,05-06-2012,05-06-12,05,06,2012
77510261742,273708,05-06-2012,12,5,5,519,272.475,2867.475,e-Shop,,05-06-2012,05-06-12,05,06,2012
91808557900,268197,05-06-2012,7,5,2,1077,226.17,2380.17,e-Shop,,05-06-2012,05-06-12,05,06,2012
81119488707,269053,05-06-2012,8,3,4,791,332.22,3496.22,e-Shop,,05-06-2012,05-06-12,05,06,2012
83030172554,269597,05-06-2012,10,6,4,807,338.94,3566.94,TeleShop,,05-06-2012,05-06-12,05,06,2012
17023115405,274728,04-06-2012,1,4,-4,-878,368.76,-3880.76,e-Shop,,04-06-2012,04-06-12,04,06,2012
49529772801,273226,04-06-2012,4,3,5,343,180.075,1895.075,TeleShop,,04-06-2012,04-06-12,04,06,2012
8118157978,271911,04-06-2012,10,6,2,944,198.24,2086.24,MBR,,04-06-2012,04-06-12,04,06,2012
12592832290,273909,04-06-2012,11,5,3,1495,470.925,4955.925,e-Shop,,04-06-2012,04-06-12,04,06,2012
57678240136,275088,04-06-2012,10,6,5,702,368.55,3878.55,TeleShop,,04-06-2012,04-06-12,04,06,2012
14814815274,274314,04-06-2012,2,6,3,384,120.96,1272.96,TeleShop,,04-06-2012,04-06-12,04,06,2012
41865179057,275018,04-06-2012,1,2,2,578,121.38,1277.38,e-Shop,,04-06-2012,04-06-12,04,06,2012
91863544260,267658,04-06-2012,8,3,4,336,141.12,1485.12,TeleShop,,04-06-2012,04-06-12,04,06,2012
84643272781,274925,04-06-2012,4,3,5,847,444.675,4679.675,e-Shop,,04-06-2012,04-06-12,04,06,2012
66608748485,270682,04-06-2012,11,6,4,806,338.52,3562.52,Flagship store,,04-06-2012,04-06-12,04,06,2012
71800107655,273958,04-06-2012,2,6,1,1146,120.33,1266.33,Flagship store,,04-06-2012,04-06-12,04,06,2012
69582147263,267652,04-06-2012,8,3,1,1137,119.385,1256.385,e-Shop,,04-06-2012,04-06-12,04,06,2012
92650494696,270450,04-06-2012,12,6,5,423,222.075,2337.075,MBR,,04-06-2012,04-06-12,04,06,2012
80788070998,274395,04-06-2012,11,6,4,1220,512.4,5392.4,MBR,,04-06-2012,04-06-12,04,06,2012
30125675873,274098,03-06-2012,4,3,2,1401,294.21,3096.21,MBR,,03-06-2012,03-06-12,03,06,2012
58259140093,268299,03-06-2012,11,5,4,683,286.86,3018.86,e-Shop,,03-06-2012,03-06-12,03,06,2012
22010130693,273076,03-06-2012,10,3,4,241,101.22,1065.22,e-Shop,,03-06-2012,03-06-12,03,06,2012
10940644453,267020,03-06-2012,4,3,2,1160,243.6,2563.6,TeleShop,,03-06-2012,03-06-12,03,06,2012
18964569926,271659,03-06-2012,4,2,3,809,254.835,2681.835,MBR,,03-06-2012,03-06-12,03,06,2012
21789280833,269591,03-06-2012,8,3,1,229,24.045,253.045,MBR,,03-06-2012,03-06-12,03,06,2012
